USC00044713,7682R,7682
USC00044735,1268R,1268
USC00044838,1518R,1518
USC00044863,1316R,1316
USC00044867,2089R,2089
USC00044881,1567R,1567
USC00044890,1468S,1468
USC00044957,1246S,1246
USC00044997,1523S,1523
USC00045026,4548R,4548
USC00045032,1902R,1902
USC00045064,1599S,1599
USC00045107,1699R,1699
USC00045118,995S,995
USC00045119,891S,891
USC00045120,886R,886
USC00045123,2308R,2308
USC00045147,2449R,2449
USC00045218,3628R,3628
USC00045233,1223R,1223
USC00045311,4115R,4115
USC00045352,3295R,3295
USC00045356,2188R,2188
USC00045360,2885S,2885
USC00045378,2023S,2023
USC00045385,2204P,2204
USC00045400,3690R,3690
USC00045449,4922R,4922
USC00045502,315R,315
USC00045532,1304R,1304
USC00045598,4320R,4320
USC00045679,5756R,5756
USC00045721,1150R,1150
USC00045756,667R,667
USC00045790,1532R,1532
USC00045795,2110S,2110
USC00045802,1784R,1784
USC00045866,1748R,1748
USC00045890,830R,830
USC00045892,994Q,994
USC00045915,2504S,2504
USC00045933,2613S,2613
USC00046006,3598S,3598
USC00046027,3826R,3826
USC00046074,2771S,2771
USC00046136,6239S,6239
USC00046144,1509S,1509
USC00046154,835R,835
USC00046161,1820P,1820
USC00046162,1744R,1744
USC00046168,1159R,1159
USC00046174,2998R,2998
USC00046175,1062R,1062
USC00046194,1951S,1951
USC00046197,288R,288
USC00046252,3343Q,3343
USC00046263,1466P,1466
USC00046328,2329Q,2329
USC00046329,2500R,2500
USC00046336,2396R,2396
USC00046370,5699R,5699
USC00046377,1032R,1032
USC00046386,531Q,531
USC00046390,369R,369
USC00046399,2126S,2126
USC00046498,6637R,6637
USC00046506,2301S,2301
USC00046508,5342S,5342
USC00046521,3055R,3055
USC00046569,1589R,1589
USC00046572,1533R,1533
USC00046597,5441S,5441
USC00046599,3193R,3193
USC00046602,1963R,1963
USC00046610,1606R,1606
USC00046624,740S,740
USC00046635,483S,483
USC00046646,1615R,1615
USC00046650,2696R,2696
USC00046657,3020R,3020
USC00046663,1321R,1321
USC00046675,1077S,1077
USC00046685,5813S,5813
USC00046699,616S,616
USC00046719,2124S,2124
USC00046726,2542R,2542
USC00046730,1520S,1520
USC00046773,673R,673
USC00046826,2665S,2665
USC00046896,2076S,2076
USC00046926,1724R,1724
USC00046940,1863R,1863
USC00046943,1689R,1689
USC00046944,1886R,1886
USC00046946,7822S,7822
USC00046960,4001R,4001
USC00047050,1715P,1715
USC00047077,1122R,1122
USC00047085,2325R,2325
USC00047109,4674S,4674
USC00047111,1355R,1355
