USC00057020,601R,601
USC00057031,666R,666
USC00057050,532R,532
USC00057167,714S,714
USC00057249,630R,630
USC00057287,621R,621
USC00057296,539R,539
USC00057309,528S,528
USC00057317,595R,595
USC00057337,573R,573
USC00057370,624R,624
USC00057430,599R,599
USC00057450,515Q,515
USC00057515,628S,628
USC00057519,646Q,646
USC00057557,636R,636
USC00057560,635R,635
USC00057572,586R,586
USC00057582,666Q,666
USC00057656,519R,519
USC00057848,524R,524
USC00057866,691R,691
USC00057936,545S,545
USC00057950,656R,656
USC00058008,651R,651
USC00058022,630R,630
USC00058064,503S,503
USC00058157,689S,689
USC00058184,496S,496
USC00058204,536S,536
USC00058290,685R,685
USC00058429,666S,666
USC00058436,653R,653
USC00058501,517R,517
USC00058560,697S,697
USC00058575,512R,512
USC00058582,579R,579
USC00058690,560R,560
USC00058756,514S,514
USC00058781,658S,658
USC00058793,685S,685
USC00058839,641S,641
USC00058860,580Q,580
USC00058931,585R,585
USC00058995,654S,654
USC00059058,653Q,653
USC00059060,655Q,655
USC00059096,526R,526
USC00059181,446R,446
USC00059243,646R,646
USC00059265,529S,529
USC00059275,639R,639
USC00059278,608Q,608
USC00059295,653S,653
USC00060227,585R,585
USC00060808,610Q,610
USC00060961,605R,605
USC00060973,603S,603
USC00061762,612R,612
USC00062658,574S,574
USC00063207,603R,603
USC00063420,587Q,587
USC00064488,601R,601
USC00064767,611R,611
USC00065077,619R,619
USC00065445,544S,544
USC00065910,611S,611
USC00067373,562R,562
USC00067958,588Q,588
USC00067970,632R,632
USC00068138,574R,574
USC00069388,593R,593
USC00069568,602R,602
USC00071200,641Q,641
USC00072730,663S,663
USC00073570,663R,663
USC00073595,650R,650
USC00075320,666S,666
USC00075915,655R,655
USC00076410,666R,666
USC00079605,626S,626
USC00080228,838S,838
USC00080236,843S,843
USC00080369,846S,846
USC00080414,829Q,829
USC00080478,839S,839
USC00080598,798Q,798
USC00080611,854R,854
USC00080737,838Q,838
USC00080945,823S,823
USC00080992,845Q,845
USC00081046,831S,831
USC00081163,825R,825
USC00081276,830S,830
USC00081306,821R,821
USC00081544,796R,796
USC00081641,828R,828
USC00081651,837Q,837
USC00081654,836R,836
USC00081795,827P,827
USC00081858,834R,834
USC00081978,803R,803
USC00082008,796R,796
USC00082046,838Q,838
USC00082150,798Q,798
USC00082220,782R,782
USC00082229,811R,811
USC00082298,842S,842
USC00082418,830R,830
USC00082441,823R,823
USC00082850,850R,850
USC00082915,800S,800
USC00082944,776S,776
USC00083020,842R,842
USC00083026,831Q,831
USC00083137,831R,831
USC00083153,832Q,832
USC00083163,833S,833
USC00083168,834R,834
USC00083207,817S,817
USC00083322,808R,808
USC00083470,796S,796
USC00083874,789S,789
USC00083909,826S,826
USC00083956,811S,811
USC00084050,829Q,829
USC00084095,841R,841
USC00084210,855R,855
USC00084289,830S,830
USC00084320,825Q,825
USC00084366,780R,780
USC00084394,792S,792
